Alvin Davis,0.266771861
Ray Schalk,0.266708338
Les German,0.266653515
Tom Mansell,0.266602179
Dario Lodigiani,0.266518253
Mayo Smith,0.266504524
Lefty Johnson,0.26648587
Ray Knode,0.26647343
Ed Hahn,0.266442729
Ed Hallinan,0.266423358
Tim Corcoran,0.266416465
Charles Sterrett,0.266330631
Jimmie Foxx,0.266323122
Cliff Daringer,0.26619152
Bill Merritt,0.266155468
Odell Hale,0.266145885
Emmett Rogers,0.266129032
Mickey Owen,0.26612064
Bobby Rhawn,0.266072745
Dick Groat,0.266049388
Ray Gardner,0.266023802
Hans Lobert,0.266005872
Joe Miller,0.265931373
Ted Sizemore,0.265920085
Frank Baumholtz,0.265824876
Charlie Geggus,0.265822785
Harry Truby,0.265799668
Frank Thomas,0.265757702
Algie McBride,0.265756477
Mox McQuery,0.265752644
Emmet Heidrick,0.265681482
Dick Bartell,0.26555146
Socks Seybold,0.265536843
George Bird,0.265535745
Woody Jensen,0.265494168
Jason Kendall,0.265470849
Ossie Bluege,0.265417067
Jon Morrison,0.265324276
Eddie Robinson,0.26531745
Al Pratt,0.265279958
Jack Clements,0.265278666
Hersh Martin,0.265257446
Turner Barber,0.265241311
Heinie Mueller,0.26524057
Charlie Comiskey,0.265228343
Bob Hazle,0.265217789
Guy Zinn,0.265173888
Johnny Groth,0.265152504
Ray Morgan,0.265092166
Bill Dahlen,0.265012557
Jack Lelivelt,0.264975718
Jimmy Hart,0.264885299
Pinky Whitney,0.264819094
Jimmy Slagle,0.264746136
Chick Hafey,0.264685557
Johnny Neun,0.264620477
Eddie Yost,0.264493918
Chris Fulmer,0.264476441
Hardy Richardson,0.264381369
Jack Graney,0.264310745
Red Massey,0.264309691
Jody Reed,0.264238694
Phil Weintraub,0.264217582
Lyn Lary,0.264132317
Chipper Jones,0.263802061
Steve O'Neill,0.263730105
Placido Polanco,0.263509928
Paul Molitor,0.263508631
Bud Clancy,0.263476023
Ray Morehart,0.263452712
Lenny Green,0.263427177
Scott Hastings,0.263426221
Keith Hernandez,0.263397468
Ethan Allen,0.263381308
Jack Burns,0.263367171
Rico Carty,0.263295956
Shorty Fuller,0.263245483
Jumbo Schoeneck,0.263187714
Roy White,0.263127716
Luke Sewell,0.263125361
Mike Herrera,0.263058317
Buddy Bell,0.263033074
Frank LaPorte,0.262993352
Art Scharein,0.262901903
Roy Hughes,0.262822227
Kevin Seitzer,0.262618744
Wattie Holm,0.262548516
Deacon McGuire,0.262535493
Art Madison,0.262516046
Chet Chadbourne,0.262511051
Eddie Taylor,0.262476281
Ray Boone,0.262393071
Jack Stivetts,0.26232979
Red Treadway,0.262271306
Edgar Martinez,0.262146459
Harlond Clift,0.262037778
John Peltz,0.262008734
Bob Molinaro,0.261965498
Jimmy Macullar,0.261960042
Lee Handley,0.261874128
Steve Mesner,0.261767363
Hank Majeski,0.261633239
Earle Gardner,0.261624515
George Maisel,0.261615385
William Louden,0.261575207
John Mansell,0.261538462
Joe Sommer,0.261527752
George Seward,0.261509774
Harry Wolter,0.26148045
Ichiro Suzuki,0.261474318
Jim Tyack,0.261462111
Vern Duncan,0.261441441
Babe Pinelli,0.261426818
Sam Dente,0.261395117
Wally Joyner,0.261378698
Fernando Vina,0.26129992
Jack Dalton,0.261282474
Hal Naragon,0.261278269
Lonny Frey,0.261196262
Tony Boeckel,0.261167923
Paul Lo Duca,0.261144331
Bill McGhee,0.261139588
Orator Shafer,0.261062945
Wally Judnich,0.261059317
John Glenn,0.260951076
John O'Rourke,0.260904165
Tony Cuccinello,0.260899974
John Dobbs,0.26084657
Sean Casey,0.260810272
Dick Culler,0.260804631
Mike Squires,0.260722761
Bama Rowell,0.260555386
Wally Gilbert,0.260524704
Wally Moon,0.260508752
Nelson Burbrink,0.260485934
Harry McCurdy,0.260465407
Dustin Pedroia,0.260305576
Jud Smith,0.260274076
John Reilly,0.260260705
Ralph Houk,0.260238273
Bob Jones,0.260208826
Dan Sullivan,0.260122699
Harry Blake,0.260028775
Doc Gautreau,0.259957775
Chicken Hawks,0.259914788
Bert Daniels,0.259898276
Willie Mays,0.259836542
Pete Fox,0.259827571
Ned Cuthbert,0.259717229
Steve Braun,0.259709896
Gene Hasson,0.259668164
Marv Owen,0.259637886
Hank Thompson,0.259632435
Earl Grace,0.259547527
Denny Williams,0.259488901
Jack Cummings,0.259469697
Jimmy Cooney,0.259358734
Terry Moore,0.259344117
Frank Fennelly,0.259335963
Jack Smith,0.259217642
Nat Hicks,0.259208652
Freddy Spurgeon,0.259205138
Phenomenal Smith,0.259199588
Ellis Clary,0.259190495
Pop Schriver,0.259165257
Ralph Garr,0.259164907
Bob O'Farrell,0.259160951
Norris Hopper,0.25909564
John Sullivan,0.259054635
Buddy Blair,0.259028202
Mike McGeary,0.259023223
Liz Funk,0.258972245
John Grim,0.258965949
Hughie Critz,0.258960451
Mickey Vernon,0.258925094
Jim Norris,0.258918893
Otis Miller,0.258811568
George Cutshaw,0.25875429
Glenn Myatt,0.258695061
Joe Kutina,0.258566978
Ward Miller,0.258556776
Billy Cox,0.258478534
Grover Hartley,0.258409646
Bobby Richardson,0.258353285
Charlie Eden,0.258349538
Joe Mauer,0.258342259
Jim Kelly,0.258241191
Ripper Collins,0.258190346
Gabby Hartnett,0.258138726
Wally Pipp,0.258122869
Butch Wynegar,0.258095816
Solly Hofman,0.258091554
George Decker,0.258053568
Jim Poole,0.257989905
Al Dark,0.257967351
John Corkhill,0.257905955
Dick McBride,0.257899368
Woody Williams,0.257895596
Moe Franklin,0.257895108
Cesar Tovar,0.25770548
Ernie Orsatti,0.257701008
Red Kress,0.257649713
Jeff Keppinger,0.257456493
Les Burke,0.257411067
Jim Mosolf,0.257398213
